STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WESF,WESF_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT10,WT10_ATTRIBUTES
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/7/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/8/2019,,,,,,,,,1.73,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/9/2019,,,,,,,,,0.34,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/10/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/11/2019,,,,,,,,,0.85,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/12/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/13/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/14/2019,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/15/2019,,,,,,,,,0.03,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/16/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/17/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/18/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/19/2019,,,,,,,,,1.58,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/20/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/21/2019,,,,,,,,,6.65,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/22/2019,,,,,,,,,0.63,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/23/2019,,,,,,,,,0.2,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/24/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/25/2019,,,,,,,,,0.64,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/26/2019,,,,,,,,,0.49,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/27/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/28/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/29/2019,,,,,,,,,0.02,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/30/2019,,,,,,,,,1.6,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,5/31/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/1/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/2/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/3/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/4/2019,,,,,,,,,0.7,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/5/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/6/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/7/2019,,,,,,,,,2.7,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/8/2019,,,,,,,,,1.05,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/9/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/10/2019,,,,,,,,,0.08,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/11/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/12/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/13/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/14/2019,,,,,,,,,0.06,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/15/2019,,,,,,,,,0.25,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/16/2019,,,,,,,,,0.27,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/17/2019,,,,,,,,,1.43,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/18/2019,,,,,,,,,0.06,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/19/2019,,,,,,,,,0.14,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/20/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/21/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/22/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/23/2019,,,,,,,,,0.14,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/24/2019,,,,,,,,,2.13,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/25/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/26/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/27/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/28/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/29/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,6/30/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/1/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/2/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/3/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/4/2019,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/5/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/6/2019,,,,,,,,,0.05,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/7/2019,,,,,,,,,1.74,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/8/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/9/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/10/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/11/2019,,,,,,,,,0.04,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/12/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/13/2019,,,,,,,,,0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/14/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/15/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/16/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/17/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/18/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/19/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/20/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/21/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/22/2019,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/23/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/24/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/25/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/26/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/27/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/28/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/29/2019,,,,,,,,,0.05,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/30/2019,,,,,,,,,0.17,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,7/31/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/1/2019,,,,,,,,,0.02,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/2/2019,,,,,,,,,0.01,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/3/2019,,,,,,,,,0.35,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/4/2019,,,,,,,,,0.04,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/5/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/6/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/7/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/8/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/9/2019,,,,,,,,,0.42,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/10/2019,,,,,,,,,2.09,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/11/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/12/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/13/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/14/2019,,,,,,,,,0.02,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/15/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/16/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/17/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/18/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/19/2019,,,,,,,,,0.16,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/20/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/21/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/22/2019,,,,,,,,,0.13,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/23/2019,,,,,,,,,2.75,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/24/2019,,,,,,,,,0.51,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/25/2019,,,,,,,,,0.02,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/26/2019,,,,,,,,,0.83,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/27/2019,,,,,,,,,0.86,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/28/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/29/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/30/2019,,,,,,,,,1.14,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,8/31/2019,,,,,,,,,0.05,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,9/1/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,9/2/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,9/3/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,9/4/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,9/5/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1OKTL0034,"BROKEN ARROW 3.0 NNW, OK US",36.079675,-95.802379,244.1,9/6/2019,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
